"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216"
"1",5,5.73879354831717,7.01764257171088,8.18724966699602,9.35685676228117,10.5264638575663,12.8656780481366,15.2048922387069,17.5441064292772,21.0529277151326,24.5617490009881,29.2401773821287,33.9186057632692,39.766641239695,46.7842838114058,54.9715334784019,64.328390240683,74.8548540982493,87.720532146386,102.925424385093,120.46953081437,134.927435770234,152.867149259013,158.10578663289,164.474971054154,169.056052225577,176.959404805349,187.271566149844,194.889327560399,202.975151053447,209.173325181823,215.311729152553,221.925468429093,226.139362117777,227.056176614219,228.144467445457,229.098936463508,232.165107237149,233.035038067314,238.240389066116,239.101330335779,241.469188658415,242.187105466096,247.035032886417,249.074272453572,251.100624190848,252.053152983907,253.084954353921,254.108233922369,255.124775777256,256.187644471031,257.103928243652,258.167658154666,259.086495009965,260.149866678114,261.070313077114,262.132978411917,263.054736614554,264.116604555843,265.113229329231,266.108837015119,267.103655159757,268.131970946958,269.033565601462,270.083579741077,271.110079573403,272.012839794704,273.061502650508,274.087301177063,275.099521353593,276.103688560253,277.083573264218,278.066084750425,279.050697618539,280.062473472433,281.066531125757,282.066021249671,283.062819741285,284.058043506755,285.052357462356,286.046157324176,287.039678463602,287,288.099612494401,289.063193295531,290.032914025861,291.123109333643,292.072027113168,293.145021924321,294.079869703902,295.038456152206,296.113986365008,297.053722001881,297,297,297,297,298.090223774122,299.142478109526,300.063282997861,301.118878791242,302.044374756013,303.100952491809,304.028938743028,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304
"2",5,5.73879354831717,7.01764257171088,8.18724966699602,9.35685676228117,10.5264638575663,12.8656780481366,15.2048922387069,17.5441064292772,21.0529277151326,24.5617490009881,29.2401773821287,33.9186057632692,39.766641239695,46.7842838114058,54.9715334784019,64.328390240683,74.8548540982493,87.720532146386,102.925424385093,120.46953081437,134.927435770234,152.867149259013,158.10578663289,164.474971054154,169.056052225577,176.959404805349,187.271566149844,194.889327560399,202.975151053447,209.173325181823,215.311729152553,221.925468429093,226.139362117777,227.056176614219,228.144467445457,229.098936463508,232.165107237149,233.035038067314,238.240389066116,239.101330335779,241.469188658415,242.187105466096,247.035032886417,249.074272453572,251.100624190848,252.053152983907,253.084954353921,254.108233922369,255.124775777256,256.187644471031,257.103928243652,258.167658154666,259.086495009965,260.149866678114,261.070313077114,262.132978411917,263.054736614554,264.116604555843,265.113229329231,266.108837015119,267.103655159757,268.131970946958,269.033565601462,270.083579741077,271.110079573403,272.012839794704,273.061502650508,274.087301177063,275.099521353593,276.103688560253,277.083573264218,278.066084750425,279.050697618539,280.062473472433,281.066531125757,282.066021249671,283.062819741285,284.058043506755,285.052357462356,286.046157324176,287.039678463602,287,288.099612494401,289.063193295531,290.032914025861,291.123109333643,292.072027113168,293.145021924321,294.079869703902,295.038456152206,296.113986365008,297.053722001881,297,297,297,297,298.090223774122,299.142478109526,300.063282997861,301.118878791242,302.044374756013,303.100952491809,304.028938743028,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304
