"","x"
"1",1
"2",0.847069320802517
"3",0.732909169554714
"4",0.644236578673595
"5",0.573294387565324
"6",0.515221347538737
"7",0.469992561313311
"8",0.433398156951166
"9",0.402963517707246
"10",0.378168832012981
"11",0.357369037373928
"12",0.340063218681225
"13",0.325291944740945
"14",0.312720135561568
"15",0.301997030158606
"16",0.292803180168537
"17",0.284866939209563
"18",0.277965233310254
"19",0.271977824659425
"20",0.266774891451116
"21",0.262234854619166
"22",0.258251497747531
"23",0.254754031158326
"24",0.251586313889939
"25",0.248558065578971
"26",0.245645348477065
"27",0.242840258595411
"28",0.240168445859962
"29",0.237627783517984
"30",0.23519721280255
"31",0.232875897755264
"32",0.230639595822421
"33",0.228461285453808
"34",0.22632459218489
"35",0.224248186744382
"36",0.22219731537822
"37",0.220171578141227
"38",0.218170582760637
"39",0.216193944461163
"40",0.214259238749516
"41",0.212376311679487
"42",0.210515487018883
"43",0.208692615415015
"44",0.206916641949311
"45",0.205165791865151
"46",0.203439551227036
"47",0.201732643198789
"48",0.200044793281413
"49",0.198375731734839
"50",0.196725193480069
"51",0.195092918003652
"52",0.193483083998055
"53",0.1918909037759
"54",0.190316132146363
"55",0.188758528073775
"56",0.187217854594141
"57",0.185693878733598
"58",0.184186371428779
"59",0.182695107449007
"60",0.18121986532029
"61",0.179760427251059
"62",0.178316579059614
"63",0.176888110103216
"64",0.175474813208804
"65",0.174076484605278
"66",0.172692923857313
"67",0.171323933800667
"68",0.169969320478942
"69",0.168628893081763
"70",0.167302463884333
"71",0.165989848188341
"72",0.164690864264169
"73",0.163405333294391
"74",0.16213307931851
"75",0.160873929178908
"76",0.159627712467987
"77",0.158394261476458
"78",0.157173411142761
"79",0.15596499900358
"80",0.154768865145432
"81",0.153584852157295
"82",0.152412805084261
"83",0.151252571382182
"84",0.150101169892349
"85",0.148958533380054
"86",0.147827383166038
"87",0.146707573637964
"88",0.145598961429323
"89",0.144501405378453
"90",0.143414766488421
"91",0.142338907887746
"92",0.141273694791953
"93",0.140218994465932
"94",0.139174676187074
"95",0.13813813574653
"96",0.137109315216779
"97",0.136088157101732
"98",0.135074604333516
"99",0.134071002805062
"100",0.133077229446916
"101",0.132093163039924
"102",0.13111868418233
"103",0.130153675257561
"104",0.129198020402667
"105",0.128251605477405
"106",0.127312123330276
"107",0.126379523176566
"108",0.125453754603572
"109",0.124534767567881
"110",0.123622512392662
"111",0.122719055253378
"112",0.121824289363624
"113",0.120938109511726
"114",0.120060412033281
"115",0.119191094784269
"116",0.118328071970421
"117",0.117471298015841
"118",0.11662072767463
"119",0.115776316028501
"120",0.114938018484405
"121",0.114105790772176
"122",0.113279588942192
"123",0.112459369363059
"124",0.111645088719301
"125",0.110836704009074
"126",0.110034172541898
"127",0.109237451936401
"128",0.108446500118076
"129",0.107661275317069
"130",0.106881736065964
"131",0.106107841197597
"132",0.105339549842884
"133",0.104576821428656
"134",0.103819615675526
"135",0.103067892595752
"136",0.102321612491132
"137",0.101580735950907
"138",0.100845223849674
"139",0.100115037345327
"140",0.0993901378770015
"141",0.0986704871630405
"142",0.0979560471989705
"143",0.097246780255496
"144",0.0965426488765066
"145",0.0958436158770993
"146",0.0951496443416145
"147",0.0944606976216862
"148",0.0937767393343074
"149",0.093097733359908
"150",0.0924236438404476
"151",0.091754435177522
"152",0.0910900720304832
"153",0.0904305193145727
"154",0.0897757421990692
"155",0.089125706105449
"156",0.0884803767055599
"157",0.0878397199198083
"158",0.0872037019153594
"159",0.086572289104351
"160",0.0859454481421191
"161",0.0853231459254373
"162",0.0847053495907685
"163",0.0840920265125296
"164",0.0834831443013683
"165",0.082878670802453
"166",0.0822785740937742
"167",0.0816828224844591
"168",0.0810913845130978
"169",0.0805042289460822
"170",0.0799213247759559
"171",0.0793426412197775
"172",0.0787681477174944
"173",0.078197813930329
"174",0.0776316097391768
"175",0.0770695052430157
"176",0.0765114707573266
"177",0.0759574768125264
"178",0.0754074941524112
"179",0.0748614937326116
"180",0.0743194467190584
"181",0.0737813244864608
"182",0.0732470986167938
"183",0.0727167408977978
"184",0.0721902233214888
"185",0.0716675180826792
"186",0.0711485975775096
"187",0.0706334344019907
"188",0.0701220013505564
"189",0.069614271414627
"190",0.069110217781183
"191",0.0686098138313486
"192",0.068113033138987
"193",0.0676198494693036
"194",0.0671302367774614
"195",0.0666441692072055
"196",0.0661616210894974
"197",0.0656825669411593
"198",0.0652069814635288
"199",0.0647348395411225
"200",0.06426611624031
"201",0.0638007868079968
"202",0.0633388266703173
"203",0.062880211431337
"204",0.0624249168717643
"205",0.0619729189476713
"206",0.0615241937892242
"207",0.0610787176994226
"208",0.0606364671528482
"209",0.0601974187944223
"210",0.0597615494381726
"211",0.0593288360660087
"212",0.0588992558265063
"213",0.0584727860337008
"214",0.058049404165889
"215",0.0576290878644397
"216",0.0572118149326133
