"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180"
"1",3675000,14204621.5443876,11317121.5443876,12391295.705401,12818825.7276578,12861578.7298835,12865854.030106,26345339.8363849,26406703.0140022,26412839.3317639,26413452.9635401,26413514.3267177,36978926.1937226,33942078.7011293,38908385.9457991,38990593.1469551,39048138.1877643,39088419.7163307,39116616.7863272,40257789.6187889,36688479.7898947,31948838.862237,34195794.5629291,34869881.2731368,49020059.7954537,46068764.8417133,44002858.3740951,42556723.8467623,41544429.6776293,36681380.7914733,33763551.4597797,34740208.3421919,35033205.4069156,35121104.5263327,35147474.2621578,35155385.1829054,49219912.5322918,46208661.7575,44100786.2151457,42625273.3354977,41592414.3197441,36710171.5767422,33780825.930941,34745390.6835403,35034760.1093201,35121570.9370541,35147614.1853742,35155427.1598703,49219941.9161672,46208682.3262128,44100800.6132447,42625283.414167,41592421.3748126,36710175.8097833,33780828.4707657,34745391.4454877,35034760.3379043,35121571.0056293,35147614.2059468,35155427.1660421,49219941.9204875,46208682.3292369,44100800.6153616,42625283.4156488,41592421.3758499,36710175.8104057,33780828.4711391,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,45704399.2038838,43747802.4276144,38003404.4414643,38357106.0939208,38604697.2506403,38778011.0603439,38899330.7271364,36280942.122399,31867331.3287378,27797876.0371318,24611142.904258,24611142.904258
"2",3675000,14204621.5443876,11317121.5443876,12391295.705401,12818825.7276578,12861578.7298835,12865854.030106,26345339.8363849,26406703.0140022,26412839.3317639,26413452.9635401,26413514.3267177,36978926.1937226,33942078.7011293,38908385.9457991,38990593.1469551,39048138.1877643,39088419.7163307,39116616.7863272,40257789.6187889,36688479.7898947,31948838.862237,34195794.5629291,34869881.2731368,49020059.7954537,46068764.8417133,44002858.3740951,42556723.8467623,41544429.6776293,36681380.7914733,33763551.4597797,34740208.3421919,35033205.4069156,35121104.5263327,35147474.2621578,35155385.1829054,49219912.5322918,46208661.7575,44100786.2151457,42625273.3354977,41592414.3197441,36710171.5767422,33780825.930941,34745390.6835403,35034760.1093201,35121570.9370541,35147614.1853742,35155427.1598703,49219941.9161672,46208682.3262128,44100800.6132447,42625283.414167,41592421.3748126,36710175.8097833,33780828.4707657,34745391.4454877,35034760.3379043,35121571.0056293,35147614.2059468,35155427.1660421,49219941.9204875,46208682.3292369,44100800.6153616,42625283.4156488,41592421.3758499,36710175.8104057,33780828.4711391,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,49219941.9204881,46208682.3292374,44100800.6153619,42625283.415649,41592421.3758501,36710175.8104058,33780828.4711392,34745391.4455998,35034760.337938,35121571.0056394,35147614.2059499,35155427.166043,45704399.2038838,43747802.4276144,38003404.4414643,38357106.0939208,38604697.2506403,38778011.0603439,38899330.7271364,36280942.122399,31867331.3287378,27797876.0371318,24611142.904258,24611142.904258
