"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180"
"1",NA,1050000,5342870.4,11152166.1348609,11536943.154892,11575420.8568951,10292683.2240848,13111526.4,13111526.4,13111526.4,13111526.4,10565405.7306871,14791570.477489,6788415.74022586,11672515.7837397,11697177.9440865,11714441.4563293,11726525.9148992,23469970.0717963,28180452.7331522,29350783.8319158,22364187.2035659,23937056.1940504,10460964.381941,14706017.9386361,13820629.452514,13200857.5122285,12767017.1540287,8308885.93552586,13497080.0180998,25948745.8162771,29337214.7472433,29747387.9510327,22433592.9244113,23957877.910304,10463641.4597451,14707891.893099,13821941.220638,13201775.7499153,12767659.9204094,8309185.89317021,13497439.967273,25949249.7451196,29337449.9140364,29747468.5796475,22433607.0344189,23957882.1433063,10463642.0039882,14707892.2740692,13821941.4873171,13201775.9365907,12767660.0510822,8309185.95415084,13497440.0404497,25949249.847567,29337449.9618452,29747468.5960391,22433607.0372875,23957882.1441668,10463642.0040989,14707892.2741466,13821941.4873713,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,16618371.9083265,14672912.3389542,23634864.0453289,24318259.2465793,24523277.8069544,24584783.3750669,24603235.0455007,14062154.5980748,13711312.440411,17499114.1383419,11401018.2577226,11507129.6758745,11581407.6685809,11633402.2634753,27229529.7864367,29024753.1073276,28680598.0629809,27797876.022367,24611142.904258,0
"2",NA,1050000,5342870.4,11152166.1348609,11536943.154892,11575420.8568951,10292683.2240848,13111526.4,13111526.4,13111526.4,13111526.4,10565405.7306871,14791570.477489,6788415.74022586,11672515.7837397,11697177.9440865,11714441.4563293,11726525.9148992,23469970.0717963,28180452.7331522,29350783.8319158,22364187.2035659,23937056.1940504,10460964.381941,14706017.9386361,13820629.452514,13200857.5122285,12767017.1540287,8308885.93552586,13497080.0180998,25948745.8162771,29337214.7472433,29747387.9510327,22433592.9244113,23957877.910304,10463641.4597451,14707891.893099,13821941.220638,13201775.7499153,12767659.9204094,8309185.89317021,13497439.967273,25949249.7451196,29337449.9140364,29747468.5796475,22433607.0344189,23957882.1433063,10463642.0039882,14707892.2740692,13821941.4873171,13201775.9365907,12767660.0510822,8309185.95415084,13497440.0404497,25949249.847567,29337449.9618452,29747468.5960391,22433607.0372875,23957882.1441668,10463642.0040989,14707892.2741466,13821941.4873713,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,8309185.95416324,13497440.0404646,25949249.8475879,29337449.961855,29747468.5960424,22433607.037288,23957882.144167,10463642.0040989,14707892.2741466,13821941.4873714,13201775.9366287,12767660.0511088,16618371.9083265,14672912.3389542,23634864.0453289,24318259.2465793,24523277.8069544,24584783.3750669,24603235.0455007,14062154.5980748,13711312.440411,17499114.1383419,11401018.2577226,11507129.6758745,11581407.6685809,11633402.2634753,27229529.7864367,29024753.1073276,28680598.0629809,27797876.022367,24611142.904258,0
