"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192"
"1",7612500,68996894.2027824,70567833.6230607,71330144.0014281,71330144.0014281,71330144.0014281,71330144.0014281,199956872.755719,182884132.105721,171334813.103706,172419205.593871,172527644.842888,241549546.704945,222812597.63837,211829936.87523,205240340.417347,201286582.542617,198914327.817778,197490974.982876,196617870.185617,176781462.207603,176914023.736807,176927279.889727,159235877.516047,223232520.54787,213193805.677406,207484534.153991,204447344.4912,182180296.244405,171378299.812921,166413314.762579,162987160.230972,163756431.612587,163756431.612587,163756431.612587,163756431.612587,229259004.257622,218693952.149125,212354920.884026,208624626.74473,206386450.261152,205043544.371005,183733446.399817,163924059.149298,163924059.149298,163924059.149298,163924059.149298,163924059.149298,245886088.723947,228743327.448682,218457670.683523,212466201.09266,209012347.996803,206940036.139288,205696649.02478,185233710.927398,184524636.9092,184606122.906394,184614271.506113,184615086.366085,258461202.398517,237245582.658384,224516210.814304,216878587.707856,212296013.843987,209546469.525666,186942095.982107,184847868.813685,184865171.358069,184866901.612508,184867074.637952,184867091.940496,258813930.446949,237552813.840613,224796143.876812,217205163.175273,212774941.517745,210178164.45917,208771115.371543,188214947.744757,167907672.838655,167907672.838655,167907672.838655,167907672.838655,167907672.838655,82898951.8865034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",7612500,68996894.2027824,70567833.6230607,71330144.0014281,71330144.0014281,71330144.0014281,71330144.0014281,199956872.755719,182884132.105721,171334813.103706,172419205.593871,172527644.842888,241549546.704945,222812597.63837,211829936.87523,205240340.417347,201286582.542617,198914327.817778,197490974.982876,196617870.185617,176781462.207603,176914023.736807,176927279.889727,159235877.516047,223232520.54787,213193805.677406,207484534.153991,204447344.4912,182180296.244405,171378299.812921,166413314.762579,162987160.230972,163756431.612587,163756431.612587,163756431.612587,163756431.612587,229259004.257622,218693952.149125,212354920.884026,208624626.74473,206386450.261152,205043544.371005,183733446.399817,163924059.149298,163924059.149298,163924059.149298,163924059.149298,163924059.149298,245886088.723947,228743327.448682,218457670.683523,212466201.09266,209012347.996803,206940036.139288,205696649.02478,185233710.927398,184524636.9092,184606122.906394,184614271.506113,184615086.366085,258461202.398517,237245582.658384,224516210.814304,216878587.707856,212296013.843987,209546469.525666,186942095.982107,184847868.813685,184865171.358069,184866901.612508,184867074.637952,184867091.940496,258813930.446949,237552813.840613,224796143.876812,217205163.175273,212774941.517745,210178164.45917,208771115.371543,188214947.744757,167907672.838655,167907672.838655,167907672.838655,167907672.838655,167907672.838655,82898951.8865034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
