"","x"
"1",1
"2",0.920363689419849
"3",0.856101144465252
"4",0.802643494132728
"5",0.757162061625729
"6",0.717789208290803
"7",0.685560034798785
"8",0.658329823835413
"9",0.634794075041068
"10",0.614954333274415
"11",0.597803510673807
"12",0.583149396536792
"13",0.570006084294105
"14",0.558370704725164
"15",0.548137883110424
"16",0.539154510485984
"17",0.531256468128936
"18",0.524103975301574
"19",0.517483384227686
"20",0.511176199626848
"21",0.505285678688115
"22",0.499920462162713
"23",0.4947127978793
"24",0.489917291001329
"25",0.485324966742576
"26",0.480884520280509
"27",0.476519324343668
"28",0.472227438044416
"29",0.468006988430849
"30",0.463856167477657
"31",0.459773229238107
"32",0.455756487147062
"33",0.451833281747539
"34",0.447999842078538
"35",0.444225993081295
"36",0.440510331136447
"37",0.436876830301059
"38",0.433298021519035
"39",0.429772659486304
"40",0.426299537285738
"41",0.422854482430905
"42",0.419460084671394
"43",0.41609293490529
"44",0.412752814403619
"45",0.409461433580536
"46",0.406217718328156
"47",0.403020626562885
"48",0.399869147018449
"49",0.396762298093896
"50",0.393699126753663
"51",0.390678707476941
"52",0.387700141253744
"53",0.384762554625261
"54",0.381847225959264
"55",0.378953986608166
"56",0.376100272192314
"57",0.373268047683561
"58",0.370474243972826
"59",0.367718076965321
"60",0.364998784180014
"61",0.362315623996954
"62",0.35966787493628
"63",0.357039475234629
"64",0.3544455309758
"65",0.351870432103222
"66",0.349314041702395
"67",0.346776223853523
"68",0.344256843624285
"69",0.341755767062667
"70",0.339272861189831
"71",0.336807993993055
"72",0.334361034418705
"73",0.331931852365273
"74",0.32953430204364
"75",0.327167765159108
"76",0.324818223460786
"77",0.322498874814901
"78",0.320209137210648
"79",0.317948443771755
"80",0.315703710948068
"81",0.313487268896557
"82",0.311298583337794
"83",0.309137133597581
"84",0.306990691522772
"85",0.304870792176603
"86",0.302765531623603
"87",0.300674808776772
"88",0.298598523247157
"89",0.296536575339034
"90",0.29448886604512
"91",0.292455297041818
"92",0.290435770684497
"93",0.288430190002803
"94",0.286449255866151
"95",0.284492515042903
"96",0.282559525532858
"97",0.280649856215975
"98",0.278753093336747
"99",0.276869149667435
"100",0.27499793856983
"101",0.27313937399126
"102",0.271293370460642
"103",0.269459843084541
"104",0.267638707543278
"105",0.265839409973077
"106",0.264061559037577
"107",0.262304772844944
"108",0.26056867866027
"109",0.258844075013818
"110",0.257130885854144
"111",0.25542903563316
"112",0.253738449302802
"113",0.252059052311718
"114",0.250390770601986
"115",0.248733530605842
"116",0.247087259242441
"117",0.24545188391463
"118",0.243827332505749
"119",0.242213533376452
"120",0.240610415361544
"121",0.239017907766846
"122",0.237435940366077
"123",0.235864443397756
"124",0.234303347562126
"125",0.232752584018099
"126",0.23121208438022
"127",0.229681780715651
"128",0.228161605541173
"129",0.226651491820215
"130",0.225151372959895
"131",0.223661182808083
"132",0.222180855650484
"133",0.22071032620774
"134",0.219249529632555
"135",0.217798401506829
"136",0.216356877838822
"137",0.21492489506033
"138",0.213502390023884
"139",0.212089299999962
"140",0.210685562674225
"141",0.209291116144769
"142",0.207905898919394
"143",0.206529849912895
"144",0.205162908444365
"145",0.203805014234519
"146",0.202456107403041
"147",0.201116128465937
"148",0.199785018332916
"149",0.198462718304781
"150",0.197149170070846
"151",0.195844315706356
"152",0.194548097669942
"153",0.193260458801076
"154",0.191981342317556
"155",0.190710691812999
"156",0.189448451254352
"157",0.188194564979425
"158",0.186948977694434
"159",0.185711634471565
"160",0.184482480746547
"161",0.183261462316252
"162",0.182048525336298
"163",0.180843616318681
"164",0.179646682129414
"165",0.17845766998618
"166",0.177276527456011
"167",0.176103202452972
"168",0.174937643235864
"169",0.173779798405942
"170",0.172629616904652
"171",0.171487048011376
"172",0.170352041341194
"173",0.169224546842669
"174",0.16810451479563
"175",0.166991895808988
"176",0.165886640818554
"177",0.164788701084875
"178",0.163698028191086
"179",0.162614574040776
"180",0.161538290855863
"181",0.160469131174492
"182",0.159407047848939
"183",0.158351994043532
"184",0.157303923232587
"185",0.156262789198355
"186",0.155228546028984
"187",0.154201148116497
"188",0.153180550154777
"189",0.152166707137571
"190",0.151159574356504
"191",0.15015910739911
"192",0.149165262146872
"193",0.148177994773275
"194",0.147197261741877
"195",0.146223019804385
"196",0.14525522599875
"197",0.144293837647273
"198",0.143338812354722
"199",0.142390108006464
"200",0.141447682766603
"201",0.140511495076142
"202",0.139581503651145
"203",0.13865766748092
"204",0.137739945826209
"205",0.136828298217389
"206",0.135922684452692
"207",0.135023064596431
"208",0.134129398977234
"209",0.133241648186303
"210",0.132359773075669
"211",0.131483734756468
"212",0.130613494597229
"213",0.129749014222164
"214",0.128890255509484
"215",0.12803718058971
"216",0.127189751844007
