"","x"
"1",1
"2",0.920579062858497
"3",0.847465810973429
"4",0.791147645189678
"5",0.746843143678978
"6",0.710984276862518
"7",0.682822248832991
"8",0.657476127361944
"9",0.634595368410265
"10",0.615737403800406
"11",0.599464552074254
"12",0.58535083560758
"13",0.572532646480207
"14",0.560366656226159
"15",0.548603393316074
"16",0.537357799525723
"17",0.526342724505833
"18",0.515553442947582
"19",0.504985326404298
"20",0.494633841305921
"21",0.484494547014166
"22",0.474563093917553
"23",0.464835221565488
"24",0.455306756840587
"25",0.445973612168474
"26",0.436831783764265
"27",0.427980770839972
"28",0.41948476974012
"29",0.411157425831447
"30",0.403067868604081
"31",0.395137474101315
"32",0.387363110783042
"33",0.379741708722472
"34",0.372270258393888
"35",0.364994141038383
"36",0.357860237256424
"37",0.350865767447365
"38",0.344008006338565
"39",0.337414237736907
"40",0.33094685510177
"41",0.324603435931927
"42",0.318434349024801
"43",0.312420645670682
"44",0.306520512439076
"45",0.300731804533014
"46",0.295087911482114
"47",0.289584261849311
"48",0.284183260132949
"49",0.278882991858915
"50",0.273681578259726
"51",0.268577175608567
"52",0.263567974565755
"53",0.258652199537385
"54",0.253828108045945
"55",0.249093990112663
"56",0.244448167651379
"57",0.239888993873718
"58",0.235414852705361
"59",0.231024158213198
"60",0.226715354043171
"61",0.222486912868595
"62",0.218337335848775
"63",0.214265152097716
"64",0.210268918162743
"65",0.206347217512845
"66",0.202498660036564
"67",0.198721881549246
"68",0.195015543309481
"69",0.191378331544569
"70",0.187808956984826
"71",0.184306154406587
"72",0.180868682183721
"73",0.177495321847521
"74",0.174184877654792
"75",0.170936176164007
"76",0.167748065819355
"77",0.164619416542557
"78",0.161549119332291
"79",0.158536085871086
"80",0.15557924813955
"81",0.152677558037795
"82",0.149829987013921
"83",0.147035525699425
"84",0.144293183551418
"85",0.141601988501509
"86",0.138960986611237
"87",0.136369241733937
"88",0.133825835182903
"89",0.131329865405745
"90",0.128880447664821
"91",0.126476713723626
"92",0.124117811539029
"93",0.121802904959257
"94",0.119531173427503
"95",0.117301811691068
"96",0.115114029515925
"97",0.112967051406609
"98",0.110860116331329
"99",0.108792477452206
"100",0.106763401860549
"101",0.104772170317056
"102",0.102818076996874
"103",0.100900429239407
"104",0.0990185473027867
"105",0.0971717641229317
"106",0.095359425077093
"107",0.0935808877518129
"108",0.091835521715211
"109",0.090122708293517
"110",0.0884418403517717
"111",0.086792322078618
"112",0.085173568775106
"113",0.0835850066474362
"114",0.0820260726035694
"115",0.0804962140536291
"116",0.0789948887140271
"117",0.0775215644152422
"118",0.0760757189131835
"119",0.0746568397040731
"120",0.0732644238427799
"121",0.0718979777645429
"122",0.0705570171100191
"123",0.0692410665535938
"124",0.0679496596348943
"125",0.0666823385934447
"126",0.0654386542064056
"127",0.0642181656293394
"128",0.0630204402399459
"129",0.0618450534847121
"130",0.0606915887284221
"131",0.0595596371064741
"132",0.0584487973799514
"133",0.0573586757933968
"134",0.0562888859352394
"135",0.0552390486008246
"136",0.0542087916579991
"137",0.0531977499152019
"138",0.0522055649920167
"139",0.0512318851921377
"140",0.0502763653787054
"141",0.0493386668519666
"142",0.0484184572292173
"143",0.0475154103269838
"144",0.0466292060454015
"145",0.0457595302547508
"146",0.0449060746841078
"147",0.0440685368120733
"148",0.0432466197595388
"149",0.0424400321844527
"150",0.0416484881785496
"151",0.0408717071660052
"152",0.0401094138039816
"153",0.0393613378850274
"154",0.0386272142412986
"155",0.0379067826505649
"156",0.0371997877439702
"157",0.0365059789155124
"158",0.0358251102332124
"159",0.0351569403519392
"160",0.0345012324278612
"161",0.0338577540344931
"162",0.0332262770803083
"163",0.0326065777278882
"164",0.0319984363145794
"165",0.0314016372746306
"166",0.0308159690627818
"167",0.0302412240792783
"168",0.0296771985962841
"169",0.0291236926856668
"170",0.0285805101481298
"171",0.0280474584436664
"172",0.0275243486233107
"173",0.0270109952621615
"174",0.0265072163936555
"175",0.0260128334450662
"176",0.0255276711742058
"177",0.0250515576073078
"178",0.0245843239780679
"179",0.0241258046678222
"180",0.0236758371468409
"181",0.0232342619167169
"182",0.022800922453829
"183",0.0223756651538592
"184",0.0219583392773459
"185",0.0215487968962509
"186",0.0211468928415245
"187",0.0207524846516477
"188",0.0203654325221343
"189",0.0199855992559752
"190",0.0196128502150062
"191",0.0192470532721836
"192",0.0188880787647497
"193",0.0185357994482712
"194",0.0181900904515359
"195",0.0178508292322897
"196",0.0175178955337994
"197",0.0171911713422259
"198",0.0168705408447925
"199",0.0165558903887325
"200",0.0162471084410037
"201",0.0159440855487533
"202",0.0156467143005207
"203",0.0153548892881638
"204",0.0150685070694951
"205",0.0147874661316154
"206",0.01451166685493
"207",0.0142410114778379
"208",0.013975404062078
"209",0.0137147504587223
"210",0.0134589582748032
"211",0.0132079368405635
"212",0.0129615971773169
"213",0.0127198519659079
"214",0.0124826155157603
"215",0.0122498037345027
"216",0.0120213340981604
