"","x"
"1",1
"2",0.920579062858497
"3",0.847465810973429
"4",0.782924793404193
"5",0.730895687639444
"6",0.688427696731238
"7",0.649875542635495
"8",0.61697201071916
"9",0.589345922986509
"10",0.562956845539824
"11",0.53774938890585
"12",0.513670643779673
"13",0.490670069970493
"14",0.468699390320066
"15",0.447712489371142
"16",0.427665316573216
"17",0.408515793822433
"18",0.390223727141553
"19",0.372750722314626
"20",0.356060104299282
"21",0.340116840247477
"22",0.324887465973146
"23",0.310340015712395
"24",0.296443955028817
"25",0.283170116723099
"26",0.270490639612398
"27",0.258378910050983
"28",0.246809506069407
"29",0.235758144014948
"30",0.225201627581322
"31",0.2151177991207
"32",0.205485493135805
"33",0.196284491854499
"34",0.187495482793601
"35",0.17910001822286
"36",0.171080476444009
"37",0.163420024803624
"38",0.156102584362145
"39",0.149112796144921
"40",0.142435988904413
"41",0.136058148325918
"42",0.129965887612158
"43",0.124146419385002
"44",0.118587528845337
"45",0.113277548134769
"46",0.108205331845309
"47",0.103360233625675
"48",0.0987320838350847
"49",0.0943111681976378
"50",0.0900882074124967
"51",0.0860543376770547
"52",0.0822010920822176
"53",0.0785203828407465
"54",0.0750044843113607
"55",0.0716460167829674
"56",0.0684379309849843
"57",0.0653734932912413
"58",0.062446271586405
"59",0.0596501217652615
"60",0.0569791748365191
"61",0.0544278246040622
"62",0.0519907158998012
"63",0.0496627333434175
"64",0.0474389906054135
"65",0.045314820150929
"66",0.0432857634427979
"67",0.0413475615832815
"68",0.0394961463748356
"69",0.0377276317811494
"70",0.0360383057705314
"71",0.0344246225245244
"72",0.0328831949953933
"73",0.0314107877968663
"74",0.030004310413206
"75",0.0286608107123579
"76",0.0273774687495587
"77",0.0261515908484014
"78",0.0249806039469305
"79",0.0238620501969021
"80",0.0227935818048722
"81",0.0217729561042854
"82",0.0207980308482191
"83",0.0198667597129053
"84",0.0189771880025898
"85",0.0181274485467149
"86",0.0173157577808131
"87",0.0165404120028864
"88",0.0157997837974135
"89",0.0150923186194786
"90",0.0144165315318524
"91",0.0137710040881759
"92",0.0131543813557068
"93",0.0125653690713766
"94",0.0120027309251917
"95",0.0114652859652749
"96",0.010951906119101
"97",0.0104615138257239
"98",0.00999307977402538
"99",0.00954562074223754
"100",0.00911819753420534
"101",0.00870991300805647
"102",0.00831991019314134
"103",0.00794737049129072
"104",0.00759151195861539
"105",0.00725158766424147
"106",0.00692688412253651
"107",0.00661671979553562
"108",0.00632044366242424
"109",0.00603743385307506
"110",0.00576709634277098
"111",0.00550886370537415
"112",0.00526219392232437
"113",0.00502656924496681
"114",0.00480149510782106
"115",0.00458649909051074
"116",0.00438112992617462
"117",0.00418495655427797
"118",0.0039975672158361
"119",0.00381856858915103
"120",0.0036475849642471
"121",0.00348425745427282
"122",0.0033282432422137
"123",0.00317921486133493
"124",0.0030368595078436
"125",0.00290087838432776
"126",0.00277098607259424
"127",0.00264690993458887
"128",0.00252838954014158
"129",0.00241517612033531
"130",0.0023070320453514
"131",0.0022037303256954
"132",0.00210505413575641
"133",0.00201079635870005
"134",0.00192075915173957
"135",0.00183475353087292
"136",0.00175259897421385
"137",0.00167412304308475
"138",0.00159916102007563
"139",0.00153198280058985
"140",0.00147540907047995
"141",0.00142680974316622
"142",0.00138582115024288
"143",0.00134955359309448
"144",0.00131423517408073
"145",0.00128284972968876
"146",0.00125416859508778
"147",0.00122663397779923
"148",0.00120011123499988
"149",0.00117416197695501
"150",0.00114915023256422
"151",0.00112467128294089
"152",0.00110100486175294
"153",0.00107783645229547
"154",0.00105515557492386
"155",0.0010329519705163
"156",0.00101121559583335
"157",0.000989936618975113
"158",0.00096910541493407
"159",0.000948712561241404
"160",0.000928748833705009
"161",0.000909205202237148
"162",0.000890072826769931
"163",0.000871343053256725
"164",0.000853007409757722
"165",0.000835057602607865
"166",0.000817485512665422
"167",0.000800283191639496
"168",0.000783442858494816
"169",0.000766956895932183
"170",0.000750817846942977
"171",0.000735018411436168
"172",0.000719551442936304
"173",0.000704409945350982
"174",0.000689587069806346
"175",0.000675076111549167
"176",0.000660870506914121
"177",0.00064696383035488
"178",0.000633349791537678
"179",0.000620022232496037
"180",0.000606975124845367
"181",0.000594202567056181
"182",0.000581698781784682
"183",0.000569458113259531
"184",0.000557475024723603
"185",0.00054574409592957
"186",0.000534260020688194
"187",0.000523017604468204
"188",0.000512011762046682
"189",0.000501237515208889
"190",0.000490689990496497
"191",0.000480364417003204
"192",0.000470256124216732
"193",0.000460360539906243
"194",0.000450673188054202
"195",0.000441189686831766
"196",0.000431905746616774
"197",0.000422817168053444
"198",0.0004139198401529
"199",0.000405209738433673
"200",0.000396682923101325
"201",0.000388335537266386
"202",0.000380163805199782
"203",0.000372164030624987
"204",0.000364332595046098
"205",0.000356665956111108
"206",0.000349160646009602
"207",0.000341813269904192
"208",0.000334620504394939
"209",0.000327579096016104
"210",0.000320751975497676
"211",0.000314067139927037
"212",0.000307568242138608
"213",0.000301203824106559
"214",0.000294971103081343
"215",0.000288867353896022
"216",0.000282889907774723
