"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"1",2625000,3687936,155712375,NA,61725683.8760006,532032881.173161,478115360.467265,472723608.396675,52464937.0210685,472124524.833276,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,0
"2",2625000,3687936,155712375,NA,61725683.8760006,532032881.173161,478115360.467265,472723608.396675,52464937.0210685,472124524.833276,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,473743398.0478,0
