"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216"
"1",3775.2808988764,6804,10804.5,16128,22963.5,41926.5,69205.5,106312.5,183708,291721.5,492187.5,691488,1032192,1516077.81010121,1994564.60324242,2344899.3547388,2737653.3658894,2843312.16411797,3081388.79633633,3412427.61708675,3588657.3873549,3959896.6456338,5645969.63258932,6202889.22586241,6191348.09330471,5870734.95936174,5393619.36827163,5630937.55410555,6025135.01238745,6543352.03018842,6956425.37517502,6853376.53640724,7250960.03282711,7106183.35974848,7209152.26112417,7324535.34237477,8694200.083412,7957477.43920546,7551662.4115083,7338261.61024261,7228778.23689609,7173319.54374538,7145408.20041456,7131406.68078171,7124394.41501785,7120885.40013202,8386339.87220517,8734909.74103172,9426067.65409542,9082008.1385974,9400857.68125682,9066076.14073651,9390240.07310375,9059373.26078077,9385775.4718526,9056556.0291526,9383899.41981389,9055372.43489167,9967570.57872495,10798999.7662993,11380008.3302067,9852148.86307979,9433230.16471119,9740606.63310773,9362500.09302221,9693233.23902026,9332588.43185738,9673242.51620258,9319989.08581672,9099558.77857875,9183039.27867604,9744692.97527336,10953120.0004775,9583097.25002063,9891643.11056737,9497046.97401725,9833913.16221535,9460616.73684692,9809533.87640559,9445264.57711014,9799271.02262106,9438807.55811748,9356075.42555259,9903420.75132691,11142833.8064102,10313950.2183643,9766854.27854335,9418434.32984794,9781350.58551491,9427540.77813793,9787430.75248477,9431362.29124984,9789982.96390846,9432966.76365817,9354895.08284349,9903091.17511052,11142695.1433836,10313856.6883856,9766793.87005997,9418396.39589025,9781325.26261569,9427524.86464371,9787420.12543386,9431355.61088879,9789978.50205695,9432963.95848949,9354894.5161294,9903091.01688072,11142695.0768122,10313856.6434825,9766793.84105834,9418396.37767848,9781325.2504584,9427524.85700379,9787420.12033192,9431355.60768162,9789978.49991486,9432963.95714276,9354894.51585733,9903091.01680476,11142695.0767802,10313856.6434609,9766793.84104441,9418396.37766974,9781325.25045256,9427524.85700012,9787420.12032947,9431355.60768008,9789978.49991383,9432963.95714211,9354894.5158572,9903091.01680472,11142695.0767802,10313856.6434609,9766793.84104441,9418396.37766973,9781325.25045256,9427524.85700012,9787420.12032947,9431355.60768008,9789978.49991383,9432963.95714211,9354894.5158572,9903091.01680472,11142695.0767802,10313856.6434609,9766793.84104441,9418396.37766973,9781325.25045256,9427524.85700012,9787420.12032947,9431355.60768008,9789978.49991383,9432963.95714211,9354894.5158572,9903091.01680472,11142695.0767802,10313856.6434609,9766793.84104441,9418396.37766973,9781325.25045256,9427524.85700012,9787420.12032947,9431355.60768008,9789978.49991383,9432963.95714211,9354894.5158572,9903091.01680472,11142695.0767802,10313856.6434609,9766793.84104441,9418396.37766973,9781325.25045256,9427524.85700012,9207179.65233816,9640933.46612857,9339614.67738626,9153040.34957721,9299149.38915408,9887566.23597642,11136167.0534153,10969767.465592,10197746.4559471,9692026.36201813,9965015.13850321,10150345.9406738,9661632.15816795,9944509.29519769,10136351.9700293,8983605.97629693,9266173.32226598,9878419.65124536,11615240.5980191,11316803.4747654,11099787.9471925,10943702.4379963,10180337.0663147,9680854.45801368,9364548.32706715,9745418.42444312,9404980.86703747,9193273.02596358,10371871.4007442,11343319.6599064,12335593.5147363,11852228.7494014,11491120.3820647,11226210.6279267,11034455.363664,10241056.3396666,9719862.66803528,9388960.91070951,9761687.37242216,8768382.73029789,9225090.64939188,0
"2",3775.2808988764,6804,10804.5,16128,22963.5,41926.5,69205.5,106312.5,183708,291721.5,492187.5,691488,1032192,1516077.81010121,1994564.60324242,2344899.3547388,2737653.3658894,2843312.16411797,3081388.79633633,3412427.61708675,3588657.3873549,3959896.6456338,5645969.63258932,6202889.22586241,6191348.09330471,5870734.95936174,5393619.36827163,5630937.55410555,6025135.01238745,6543352.03018842,6956425.37517502,6853376.53640724,7250960.03282711,7106183.35974848,7209152.26112417,7324535.34237477,8694200.083412,7957477.43920546,7551662.4115083,7338261.61024261,7228778.23689609,7173319.54374538,7145408.20041456,7131406.68078171,7124394.41501785,7120885.40013202,8386339.87220517,8734909.74103172,9426067.65409542,9082008.1385974,9400857.68125682,9066076.14073651,9390240.07310375,9059373.26078077,9385775.4718526,9056556.0291526,9383899.41981389,9055372.43489167,9967570.57872495,10798999.7662993,11380008.3302067,9852148.86307979,9433230.16471119,9740606.63310773,9362500.09302221,9693233.23902026,9332588.43185738,9673242.51620258,9319989.08581672,9099558.77857875,9183039.27867604,9744692.97527336,10953120.0004775,9583097.25002063,9891643.11056737,9497046.97401725,9833913.16221535,9460616.73684692,9809533.87640559,9445264.57711014,9799271.02262106,9438807.55811748,9356075.42555259,9903420.75132691,11142833.8064102,10313950.2183643,9766854.27854335,9418434.32984794,9781350.58551491,9427540.77813793,9787430.75248477,9431362.29124984,9789982.96390846,9432966.76365817,9354895.08284349,9903091.17511052,11142695.1433836,10313856.6883856,9766793.87005997,9418396.39589025,9781325.26261569,9427524.86464371,9787420.12543386,9431355.61088879,9789978.50205695,9432963.95848949,9354894.5161294,9903091.01688072,11142695.0768122,10313856.6434825,9766793.84105834,9418396.37767848,9781325.2504584,9427524.85700379,9787420.12033192,9431355.60768162,9789978.49991486,9432963.95714276,9354894.51585733,9903091.01680476,11142695.0767802,10313856.6434609,9766793.84104441,9418396.37766974,9781325.25045256,9427524.85700012,9787420.12032947,9431355.60768008,9789978.49991383,9432963.95714211,9354894.5158572,9903091.01680472,11142695.0767802,10313856.6434609,9766793.84104441,9418396.37766973,9781325.25045256,9427524.85700012,9787420.12032947,9431355.60768008,9789978.49991383,9432963.95714211,9354894.5158572,9903091.01680472,11142695.0767802,10313856.6434609,9766793.84104441,9418396.37766973,9781325.25045256,9427524.85700012,9787420.12032947,9431355.60768008,9789978.49991383,9432963.95714211,9354894.5158572,9903091.01680472,11142695.0767802,10313856.6434609,9766793.84104441,9418396.37766973,9781325.25045256,9427524.85700012,9787420.12032947,9431355.60768008,9789978.49991383,9432963.95714211,9354894.5158572,9903091.01680472,11142695.0767802,10313856.6434609,9766793.84104441,9418396.37766973,9781325.25045256,9427524.85700012,9207179.65233816,9640933.46612857,9339614.67738626,9153040.34957721,9299149.38915408,9887566.23597642,11136167.0534153,10969767.465592,10197746.4559471,9692026.36201813,9965015.13850321,10150345.9406738,9661632.15816795,9944509.29519769,10136351.9700293,8983605.97629693,9266173.32226598,9878419.65124536,11615240.5980191,11316803.4747654,11099787.9471925,10943702.4379963,10180337.0663147,9680854.45801368,9364548.32706715,9745418.42444312,9404980.86703747,9193273.02596358,10371871.4007442,11343319.6599064,12335593.5147363,11852228.7494014,11491120.3820647,11226210.6279267,11034455.363664,10241056.3396666,9719862.66803528,9388960.91070951,9761687.37242216,8768382.73029789,9225090.64939188,0
