"","x"
"1",1
"2",0.920363689419849
"3",0.856101144465252
"4",0.802643494132728
"5",0.757162061625729
"6",0.717789208290803
"7",0.685560034798785
"8",0.658329823835413
"9",0.634794075041068
"10",0.614954333274415
"11",0.597803510673807
"12",0.583149396536792
"13",0.570343707549181
"14",0.559213854944213
"15",0.549542564464852
"16",0.541112908891053
"17",0.53372927520379
"18",0.527224082634939
"19",0.52151493234559
"20",0.516502557061547
"21",0.512088717527702
"22",0.508184511518731
"23",0.504555844856828
"24",0.501181532971011
"25",0.49799494110752
"26",0.494961073068553
"27",0.492052436650736
"28",0.489234930957215
"29",0.486514091166145
"30",0.483851787985407
"31",0.481265865353834
"32",0.478742504188246
"33",0.476251173927132
"34",0.47381816755084
"35",0.471423755808625
"36",0.469058438121499
"37",0.466721618045129
"38",0.46441271652594
"39",0.462123236621315
"40",0.459883893188827
"41",0.457670439165892
"42",0.455482370718909
"43",0.453319197950882
"44",0.451180444401148
"45",0.449065646567169
"46",0.446974353447217
"47",0.444906126102874
"48",0.44286053724034
"49",0.440837170809583
"50",0.438835621620432
"51",0.436855494974772
"52",0.434890376462277
"53",0.432940100421358
"54",0.431004503622788
"55",0.429083425224917
"56",0.427176706729876
"57",0.425284191940743
"58",0.423405726919664
"59",0.421541159946881
"60",0.419690341480661
"61",0.417853124118097
"62",0.416029362556755
"63",0.414218913557154
"64",0.412421635906048
"65",0.410637390380504
"66",0.408866039712735
"67",0.407102330052
"68",0.405351324861781
"69",0.403612891257782
"70",0.401886898201791
"71",0.400173216469541
"72",0.398471718619244
"73",0.396782278960786
"74",0.395104773525557
"75",0.393439080036913
"76",0.391785077881242
"77",0.390142648079634
"78",0.388511673260124
"79",0.386892037630504
"80",0.385283626951695
"81",0.383686328511652
"82",0.3821000310998
"83",0.380524624981985
"84",0.378960001875926
"85",0.377406054927167
"86",0.375862678685491
"87",0.374325613975367
"88",0.372798973100652
"89",0.371282653770789
"90",0.369776555026041
"91",0.368280577215823
"92",0.366794621977441
"93",0.365318592215266
"94",0.36384850219083
"95",0.362384328001848
"96",0.360926045842221
"97",0.359473632001649
"98",0.358027062865245
"99",0.35658631491315
"100",0.355151364720154
"101",0.353722188955313
"102",0.352298764381569
"103",0.350881067855372
"104",0.349469076326308
"105",0.348062766836717
"106",0.346662116521327
"107",0.345267102606876
"108",0.343877702411747
"109",0.342493893345595
"110",0.341115652908982
"111",0.339742958693011
"112",0.338375788378962
"113",0.337014119737926
"114",0.33565793063045
"115",0.33430719900617
"116",0.332961902903456
"117",0.331622020449056
"118",0.330287529857736
"119",0.328958409431931
"120",0.32763463756139
"121",0.326316192722823
"122",0.325003053479554
"123",0.32369519848117
"124",0.322392606463174
"125",0.321095256246642
"126",0.319803126737877
"127",0.318516196928064
"128",0.317234445892931
"129",0.315957852792408
"130",0.314686396870289
"131",0.313420057453893
"132",0.312158813953727
"133",0.310902645863156
"134",0.309651532758064
"135",0.308405454296526
"136",0.307164390218474
"137",0.305928320345369
"138",0.304697224579876
"139",0.303471082905531
"140",0.30224987538642
"141",0.301033582166855
"142",0.299822183471047
"143",0.298615659602791
"144",0.29741399094514
"145",0.296217157960087
"146",0.295025141188252
"147",0.293837921248559
"148",0.292655478837924
"149",0.291477794730944
"150",0.29030484977958
"151",0.289136624912845
"152",0.2879731011365
"153",0.286814259532738
"154",0.285660081259882
"155",0.284510547552076
"156",0.283365639718979
"157",0.282225339145464
"158",0.281089627291313
"159",0.279958485690915
"160",0.27883189595297
"161",0.277709839760184
"162",0.276592298868975
"163",0.275479255109178
"164",0.274370690383744
"165",0.27326658666845
"166",0.272166926011606
"167",0.271071690533759
"168",0.269980862427409
"169",0.268894423956713
"170",0.267812357457201
"171",0.266734645335485
"172",0.265661270068977
"173",0.264592214205603
"174",0.263527460363516
"175",0.262466991230817
"176",0.261410789565272
"177",0.260358838194033
"178",0.259311120013358
"179",0.25826761798833
"180",0.257228315152585
"181",0.256193194608035
"182",0.255162239524589
"183",0.254135433139884
"184",0.253112758759013
"185",0.252094199754247
"186",0.251079739564774
"187",0.250069361696421
"188",0.249063049721392
"189",0.248060787277997
"190",0.24706255807039
"191",0.2460683458683
"192",0.245078134506768
"193",0.244091907885886
"194",0.243109649970534
"195",0.24213134479012
"196",0.241156976438318
"197",0.240186529072814
"198",0.239219986915042
"199",0.238257334249934
"200",0.23729855542566
"201",0.236343634853376
"202",0.235392557006968
"203",0.234445306422802
"204",0.233501867699473
"205",0.232562225497551
"206",0.231626364539336
"207",0.230694269608605
"208",0.229765925550369
"209",0.228841317270624
"210",0.227920429736107
"211",0.22700324797405
"212",0.226089757071937
"213",0.225179942177264
"214",0.224273788497292
"215",0.223371281298813
"216",0.222472405907907
