"","x"
"1",1
"2",0.978174397580522
"3",0.956825152082016
"4",0.938356092524833
"5",0.920468236395352
"6",0.903742904552636
"7",0.887321479693548
"8",0.872550196644969
"9",0.85845923337695
"10",0.844595827499421
"11",0.830956304148927
"12",0.817537047808016
"13",0.804334501346846
"14",0.791345165080281
"15",0.778565595840199
"16",0.765992406062796
"17",0.753622262890615
"18",0.74145188728909
"19",0.729478053177349
"20",0.717697586573052
"21",0.70610736475105
"22",0.694704315415616
"23",0.683485415886058
"24",0.672447692295473
"25",0.661588218802448
"26",0.650904116815485
"27",0.640392554229955
"28",0.630050744677377
"29",0.619875946786809
"30",0.609865463458186
"31",0.600016641147371
"32",0.59032686916277
"33",0.580793578973298
"34",0.571414243527518
"35",0.562186376583784
"36",0.553107532051191
"37",0.544175303341179
"38",0.535387322729602
"39",0.526741260729096
"40",0.518234825471591
"41",0.509865762100787
"42",0.50163185217445
"43",0.493530913076347
"44",0.485560797437692
"45",0.477719392567929
"46",0.470004619894702
"47",0.46241443441288
"48",0.454946824142471
"49",0.447599809595293
"50",0.44037144325026
"51",0.433259809037141
"52",0.426263021828651
"53",0.419379226940749
"54",0.412606599641007
"55",0.405943344664916
"56",0.399387695740001
"57",0.392937915117624
"58",0.386592293112353
"59",0.380349147648755
"60",0.374206823815526
"61",0.368163693426808
"62",0.362218154590598
"63",0.356368631284121
"64",0.350613572936065
"65",0.344951454015563
"66",0.339380773627807
"67",0.333900055116196
"68",0.328507845670914
"69",0.323202715943818
"70",0.317983259669554
"71",0.312848093292792
"72",0.307795855601471
"73",0.302825207365982
"74",0.297934830984163
"75",0.293123430132035
"76",0.288389729420182
"77",0.283732474055666
"78",0.279150429509421
"79",0.274642381188999
"80",0.270207134116617
"81",0.265843512612394
"82",0.261550359982704
"83",0.257326538213568
"84",0.253170927668987
"85",0.249082426794159
"86",0.24505995182348
"87",0.241102436493262
"88",0.237208831759093
"89",0.233378105517761
"90",0.229609242333665
"91",0.22590124316965
"92",0.22225312512218
"93",0.218663921160802
"94",0.215132679871802
"95",0.21165846520601
"96",0.208240356230674
"97",0.204877446885345
"98",0.2015688457417
"99",0.198313675767245
"100",0.195111074092835
"101",0.191960191783946
"102",0.188860193615646
"103",0.185810257851192
"104",0.18280957602421
"105",0.179857352724388
"106",0.176952805386633
"107",0.17409516408363
"108",0.171283671321752
"109",0.168517581840268
"110",0.165796162413791
"111",0.163118691657914
"112",0.160484459837995
"113",0.157892768681016
"114",0.155342931190491
"115",0.152834271464359
"116",0.150366124515817
"117",0.147937836097049
"118",0.145548762525799
"119",0.143198270514746
"120",0.140885737003636
"121",0.138610548994121
"122",0.136372103387271
"123",0.134169806823702
"124",0.132003075526294
"125",0.129871335145444
"126",0.12777402060682
"127",0.125710575961571
"128",0.123680454238962
"129",0.12168311730138
"130",0.119718035701691
"131",0.117784688542893
"132",0.11588256334004
"133",0.114011155884392
"134",0.112169970109764
"135",0.110358517961029
"136",0.108576319264747
"137",0.106822901601879
"138",0.105097800182564
"139",0.103400557722914
"140",0.101730724323794
"141",0.10008785735157
"142",0.0984715213207736
"143",0.0968812877786664
"144",0.0953167351916672
"145",0.0937774488336127
"146",0.0922630206758242
"147",0.0907730492789482
"148",0.0893071396865443
"149",0.0878649033203917
"150",0.0864459578774861
"151",0.0850499272287004
"152",0.0836764413190812
"153",0.0823251360697563
"154",0.0809956532814261
"155",0.0796876405394128
"156",0.0784007511202441
"157",0.0771346438997445
"158",0.0758889832626118
"159",0.0746634390134528
"160",0.0734576862892566
"161",0.0722714054732811
"162",0.0711042821103297
"163",0.0699560068233972
"164",0.0688262752316606
"165",0.0677147878697953
"166",0.0666212501085939
"167",0.0655453720768665
"168",0.0644868685846031
"169",0.0634454590473763
"170",0.0624208674119646
"171",0.0614128220831779
"172",0.0604210558518632
"173",0.0594453058240743
"174",0.0584853133513844
"175",0.0575408239623249
"176",0.0566115872949305
"177",0.0556973570303745
"178",0.0547978908276752
"179",0.0539129502594572
"180",0.0530423007487498
"181",0.0521857115068062
"182",0.0513429554719267
"183",0.0505138092492701
"184",0.0496980530516369
"185",0.0488954706412089
"186",0.0481058492722298
"187",0.0474042094168225
"188",0.0467128032127101
"189",0.0460314813986754
"190",0.045360096890526
"191",0.0446985047493411
"192",0.044046562150183
"193",0.0434041283512627
"194",0.0427710646635577
"195",0.0421472344208709
"196",0.0415325029503271
"197",0.0409267375433001
"198",0.0403298074267633
"199",0.0397415837350583
"200",0.0391619394820751
"201",0.0385907495338387
"202",0.0380278905814948
"203",0.0374732411146898
"204",0.0369266813953392
"205",0.0363880934317784
"206",0.0358573609532904
"207",0.0353343693850056
"208",0.0348190058231671
"209",0.0343111590107568
"210",0.0338107193134774
"211",0.0333175786960844
"212",0.0328316306990632
"213",0.0323527704156471
"214",0.0318808944691691
"215",0.0314159009907458
"216",0.0309576895972851
