"","x"
"1",1
"2",0.978174397580522
"3",0.956825152082016
"4",0.937367801082873
"5",0.919274315865104
"6",0.903479047512975
"7",0.889572689294065
"8",0.877429544847102
"9",0.866775990265508
"10",0.856251788776581
"11",0.846627775215782
"12",0.837994325157014
"13",0.830039515699791
"14",0.822310557705431
"15",0.81472558353683
"16",0.80724566487322
"17",0.799868811595602
"18",0.792593081906915
"19",0.785416580894996
"20",0.778337459146184
"21",0.771353911407522
"22",0.764464175295577
"23",0.757666530049999
"24",0.750959295330027
"25",0.744340830052236
"26",0.737809531267876
"27",0.73133554206817
"28",0.724918359583993
"29",0.718557485358702
"30",0.712252425309415
"31",0.706002689688632
"32",0.699807793046197
"33",0.693667254191588
"34",0.68758059615654
"35",0.681547346157999
"36",0.675567035561397
"37",0.669639199844248
"38",0.663763378560072
"39",0.657939115302624
"40",0.652165957670445
"41",0.646443457231722
"42",0.640771169489454
"43",0.635148653846928
"44",0.629575473573495
"45",0.624051195770644
"46",0.61857539133838
"47",0.613147634941893
"48",0.607767504978516
"49",0.602434583544982
"50",0.597148456404963
"51",0.59190871295689
"52",0.586714946202061
"53",0.581566752713029
"54",0.576463732602266
"55",0.571405489491099
"56",0.566391630478921
"57",0.561421766112675
"58",0.556495510356602
"59",0.551612480562256
"60",0.546772297438779
"61",0.541974585023442
"62",0.537218970652444
"63",0.532505084931959
"64",0.527832561709449
"65",0.523201038045221
"66",0.518610154184234
"67",0.514059553528158
"68",0.509548882607672
"69",0.505077791055011
"70",0.500645931576749
"71",0.496252959926823
"72",0.491898534879795
"73",0.487582318204346
"74",0.483303974637005
"75",0.479063171856106
"76",0.474859580455973
"77",0.470692873921339
"78",0.466562728601978
"79",0.46246882368757
"80",0.458410841182777
"81",0.454388465882548
"82",0.450401385347631
"83",0.446449289880305
"84",0.442531872500328
"85",0.438648828921086
"86",0.434799857525963
"87",0.43098465934491
"88",0.427202938031221
"89",0.42345439983852
"90",0.419738753597935
"91",0.416055710695492
"92",0.412404985049687
"93",0.408786293089272
"94",0.405199353731223
"95",0.401643888358912
"96",0.398119620800461
"97",0.394626277307291
"98",0.391163586532861
"99",0.387731279511589
"100",0.38432908963796
"101",0.380956752645818
"102",0.37761400658784
"103",0.374300591815187
"104",0.371016250957335
"105",0.367760728902089
"106",0.364533772775761
"107",0.36133513192353
"108",0.358164557889975
"109",0.355021804399772
"110",0.351906627338566
"111",0.348818784734012
"112",0.345758036736976
"113",0.342724145602904
"114",0.339716875673362
"115",0.336735993357721
"116",0.333781267115023
"117",0.330852467435987
"118",0.327949366825188
"119",0.325071739783384
"120",0.322219362790001
"121",0.319392014285768
"122",0.316589474655513
"123",0.313811526211097
"124",0.311057953174513
"125",0.308328541661119
"126",0.305623079663027
"127",0.302941357032635
"128",0.300283165466306
"129",0.297648298488182
"130",0.295036551434153
"131",0.292447721435954
"132",0.289881607405411
"133",0.287338010018818
"134",0.284816731701458
"135",0.282317576612255
"136",0.279840350628559
"137",0.277384861331073
"138",0.274950917988903
"139",0.272538331544742
"140",0.270146914600189
"141",0.267776481401189
"142",0.265426847823608
"143",0.263097831358926
"144",0.260789251100066
"145",0.258500927727338
"146",0.256232683494514
"147",0.253984342215018
"148",0.251755729248242
"149",0.249546671485981
"150",0.247356997338987
"151",0.24518653672364
"152",0.243035121048738
"153",0.240902583202398
"154",0.238788757539081
"155",0.236693479866722
"156",0.234616587433976
"157",0.232557918917578
"158",0.230517314409811
"159",0.228494615406086
"160",0.226489664792629
"161",0.224502306834278
"162",0.222532387162385
"163",0.220579752762829
"164",0.218644251964125
"165",0.216725734425647
"166",0.214824051125949
"167",0.21293905435119
"168",0.211070597683659
"169",0.209218535990404
"170",0.207382725411957
"171",0.205563023351162
"172",0.203759288462094
"173",0.201971380639087
"174",0.200199161005843
"175",0.198442491904652
"176",0.196701236885697
"177",0.194975260696451
"178",0.193264429271178
"179",0.191568609720516
"180",0.189887670321153
"181",0.1882214805056
"182",0.186569910852045
"183",0.184932833074301
"184",0.183310120011843
"185",0.18170164561993
"186",0.180107284959814
"187",0.178526914189034
"188",0.176960410551801
"189",0.175407652369456
"190",0.173868519031026
"191",0.172342890983851
"192",0.170830649724296
"193",0.169331677788554
"194",0.167845858743512
"195",0.166373077177714
"196",0.164913218692396
"197",0.163466169892594
"198",0.162031818378344
"199",0.160610052735946
"200",0.159200762529313
"201",0.157803838291388
"202",0.156419171515649
"203",0.155046654647672
"204",0.153686181076783
"205",0.152337645127775
"206",0.1510009420527
"207",0.149675968022729
"208",0.148362620120094
"209",0.147060796330088
"210",0.145770395533144
"211",0.144491317496978
"212",0.143223462868807
"213",0.141966733167628
"214",0.140721030776571
"215",0.139486258935316
"216",0.138262321732576
